# time         sensor    measurable   value
1393135515     2      0      21.3350
1393135520     1      0      24.8750
1393135520     2      0      20.8430
1393135525     1      0      16.4760
1393135525     2      0      21.7720
1393135530     1      0      29.0390
1393135530     2      0      23.4170
1393135535     1      0      21.1560
1393135535     2      0      21.7850
1393135540     1      0      29.7680
1393135540     2      0      22.7840
1393135545     1      0      35.1070
1393135545     2      0      21.3400
1393135550     1      0      23.4870
1393135550     2      0      21.1310
1393135555     1      0      31.3880
1393135555     2      0      22.8390
1393135560     1      0      28.6120
1393135560     2      0      21.8400
1393135565     1      0      21.1560
1393135565     2      0      21.4550
1393135570     1      0      28.6120
1393135570     2      0      21.0370
1393135575     1      0      29.8570
1393135575     2      0      21.6100
1393135580     1      0      30.4270
1393135580     2      0      22.9070
1393135585     1      0      30.4620
1393135585     2      0      22.0910
1393135590     1      0      16.4760
1393135590     2      0      21.8400
1393135595     1      0      26.2450
1393135595     2      0      22.7650
1393135600     1      0      28.6120
1393135600     2      0      21.7380
1393135605     1      0      28.6120
1393135605     2      0      22.1010
1393135610     1      0      21.1560
1393135610     2      0      21.1130
1393135615     1      0      24.8750
1393135615     2      0      20.5980
1393135620     1      0      28.6120
1393135620     2      0      22.2710
1393135625     1      0      26.9390
1393135625     2      0      21.8950
1393135630     1      0      29.0390
1393135630     2      0      22.1640
1393135635     1      0      27.1700
1393135635     2      0      21.8140
1393135640     1      0      24.8750
1393135640     2      0      20.6130
1393135645     1      0      23.9500
1393135645     2      0      21.1310
1393135650     1      0      23.0240
1393135650     2      0      21.1310
1393135655     1      0      22.9890
1393135655     2      0      20.9350
1393135660     1      0      27.0640
1393135660     2      0      21.8010
1393135665     1      0      26.9390
1393135665     2      0      21.8660
1393135670     1      0      28.6120
1393135670     2      0      22.1010
1393135675     1      0      24.8750
1393135675     2      0      20.7490
1393135680     1      0      22.9890
1393135680     2      0      21.2460
1393135685     1      0      22.6680
1393135685     2      0      22.9200
1393135690     1      0      21.1560
1393135690     2      0      21.4420
1393135695     1      0      26.7430
1393135695     2      0      21.7590
1393135700     1      0      23.0240
1393135700     2      0      21.3190
1393135705     1      0      29.5370
1393135705     2      0      22.5540
1393135710     1      0      28.6120
1393135710     2      0      22.8960
1393135715     1      0      21.1560
1393135715     2      0      21.5760
1393135720     1      0      23.0240
1393135720     2      0      21.4340
1393135725     1      0      34.1820
1393135725     2      0      22.1040
1393135730     1      0      21.1560
1393135730     2      0      21.5150
1393135735     1      0      23.0240
1393135735     2      0      21.7800
1393135740     1      0      30.4270
1393135740     2      0      23.1130
1393135745     1      0      30.4620
1393135745     2      0      22.6970
1393135750     1      0      29.5550
1393135750     2      0      22.5960
1393135755     1      0      21.1560
1393135755     2      0      21.7800
1393135760     1      0      29.5370
1393135760     2      0      22.7080
1393135765     1      0      30.4620
1393135765     2      0      22.7710
1393135770     1      0      26.7080
1393135770     2      0      22.9880
1393135775     1      0      22.5260
1393135775     2      0      21.3350
1393135780     1      0      23.0240
1393135780     2      0      21.4370
1393135785     1      0      22.5260
1393135785     2      0      21.7460
1393135790     1      0      23.7180
1393135790     2      0      21.3220
1393135795     1      0      27.6690
1393135795     2      0      22.3310
1393135800     1      0      22.5620
1393135800     2      0      22.4330
1393135805     1      0      26.7080
1393135805     2      0      23.0740
1393135810     1      0      26.0140
1393135810     2      0      22.7710
1393135815     1      0      25.7820
1393135815     2      0      21.7800
1393135820     1      0      24.8570
1393135820     2      0      21.7870
1393135825     1      0      28.3450
1393135825     2      0      21.5100
1393135830     1      0      23.4510
1393135830     2      0      22.0830
1393135835     1      0      26.2450
1393135835     2      0      23.3090
1393135840     1      0      22.0630
1393135840     2      0      22.3050
1393135845     1      0      21.6010
1393135845     2      0      23.4790
1393135850     1      0      24.1630
1393135850     2      0      22.1640
1393135855     1      0      22.5260
1393135855     2      0      21.3090
1393135860     1      0      23.9320
1393135860     2      0      21.8950
1393135865     1      0      23.4510
-7             31     7      -0.0000
-1             31     7      -0.0000
-1             31     7      -0.0000
-1             31     7      -0.0000
0              1      0      22.6150
0              2      0      22.7920
0              1      0      22.6150
0              2      0      21.2020
0              1      0      25.1950
0              2      0      21.3430
0              1      0      25.6580
0              2      0      22.3970
0              1      0      27.0460
0              2      0      20.8200
0              1      0      23.7890
0              2      0      22.3710
0              1      0      27.0460
0              2      0      20.7780
0              1      0      22.8460
0              2      0      22.4750
0              1      0      22.3840
0              2      0      21.1700
0              1      0      24.2520
0              2      0      21.3380
0              1      0      24.2520
0              2      0      21.5990
0              1      0      24.7150
0              2      0      22.1300
0              1      0      24.0210
0              2      0      23.4300
0              1      0      26.1210
0              2      0      20.8540
0              1      0      26.1210
0              2      0      21.0890
0              1      0      25.3020
0              2      0      21.7870
0              1      0      23.7890
0              2      0      23.1080
0              1      0      24.2520
0              2      0      21.3690
0              1      0      27.0460
0              2      0      21.0080
0              1      0      27.9890
0              2      0      21.1760
0              1      0      24.7150
0              2      0      22.0670
1393135882     1      0      24.2880
1393135882     2      0      22.1400
1393135913     1      0      25.4270
1393135913     2      0      21.9260
1393135944     1      0      22.4190
1393135944     2      0      21.3090
1393135975     1      0      27.0460
1393135975     2      0      21.1620
1393136006     1      0      22.4190
1393136006     2      0      21.7250
1393136037     1      0      17.6330
1393136037     2      0      21.7250
1393136068     1      0      28.2200
1393136068     2      0      21.0340
1393136099     1      0      21.4760
1393136099     2      0      21.2700
1393136130     1      0      28.0250
1393136130     2      0      22.1430
1393136161     1      0      25.1950
1393136161     2      0      22.2160
1393136192     1      0      27.5260
1393136192     2      0      21.1440
1393136223     1      0      27.5440
1393136223     2      0      23.1290
1393136254     1      0      28.4520
1393136254     2      0      21.5570
1393136285     1      0      21.9210
1393136285     2      0      19.4000
1393136316     1      0      26.1210
1393136316     2      0      14.9830
1393136347     1      0      17.7570
1393136347     2      0      10.3230
1393136378     1      0      20.5860
1393136378     2      0      8.7360
1393136409     1      0      20.5860
1393136409     2      0      9.1020
1393136440     1      0      13.0590
1393136440     2      0      9.1180
1393136471     1      0      18.1840
1393136471     2      0      9.0840
1393136502     1      0      12.1520
1393136502     2      0      9.3290
1393136533     1      0      15.6220
1393136533     2      0      9.3290
1393136564     1      0      15.3900
1393136564     2      0      8.9760
1393136595     1      0      15.1590
1393136595     2      0      7.4330
1393136626     1      0      9.3580
1393136626     2      0      6.1830
1393136657     1      0      15.4080
1393136657     2      0      6.2380
1393136688     1      0      16.0840
1393136688     2      0      5.8360
1393136719     1      0      13.1660
1393136719     2      0      4.8500
1393136750     1      0      13.0240
1393136750     2      0      4.8050
1393136781     1      0      12.1160
1393136781     2      0      4.3060
1393136812     1      0      8.4150
1393136812     2      0      2.9300
1393136843     1      0      5.6210
1393136843     2      0      3.6440
1393136874     1      0      10.2480
1393136874     2      0      4.4080
1393136905     1      0      5.6210
1393136905     2      0      3.6420
1393136936     1      0      13.0770
1393136936     2      0      5.6710
1393136967     1      0      13.0770
1393136967     2      0      5.3620
1393136998     1      0      12.0980
1393136998     2      0      3.2550
1393137029     1      0      9.7850
1393137029     2      0      4.8520
1393137060     1      0      5.6210
1393137060     2      0      3.7510
1393137091     1      0      9.3230
1393137091     2      0      4.4840
1393137122     1      0      5.6210
1393137122     2      0      2.8780
1393137153     1      0      9.3230
1393137153     2      0      4.1650
1393137184     1      0      10.7280
1393137184     2      0      2.9200
1393137215     1      0      5.6210
1393137215     2      0      2.8390
1393137246     1      0      6.9910
1393137246     2      0      3.0350
1393137277     1      0      9.3580
1393137277     2      0      2.3470
1393137308     1      0      8.1840
1393137308     2      0      2.5040
1393137339     1      0      8.4150
1393137339     2      0      2.4910
1393137370     1      0      9.8740
1393137370     2      0      2.3110
1393137401     1      0      7.0450
1393137401     2      0      2.0020
1393137432     1      0      10.2830
1393137432     2      0      2.1820
1393137463     1      0      8.3790
1393137463     2      0      1.1470
1393137494     1      0      10.2830
1393137494     2      0      0.3910
1393137525     1      0      8.8600
1393137525     2      0      1.9470
1393137556     1      0      5.5860
1393137556     2      0      2.6560
1393137587     1      0      5.1590
1393137587     2      0      2.4180
1393137618     1      0      5.5860
1393137618     2      0      2.4310
1393137649     1      0      1.8310
1393137649     2      0      2.4280
1393137680     1      0      9.1090
1393137680     2      0      2.3290
1393137711     1      0      5.5860
1393137711     2      0      1.7720
1393137742     1      0      8.8780
1393137742     2      0      2.0730
1393137773     1      0      8.8780
1393137773     2      0      1.7460
1393137804     1      0      8.4150
1393137804     2      0      2.0540
1393137835     1      0      7.8280
1393137835     2      0      1.6050
1393137866     1      0      5.5320
1393137866     2      0      1.9000
1393137897     1      0      9.2870
1393137897     2      0      2.3210
1393137928     1      0      8.8600
1393137928     2      0      3.2020
1393137959     1      0      5.5860
1393137959     2      0      7.0910
1393137990     1      0      8.4150
1393137990     2      0      7.1120
1393138021     1      0      9.2870
1393138021     2      0      9.4580
1393138052     1      0      9.3580
1393138052     2      0      7.5750
1393138083     1      0      10.2300
1393138083     2      0      10.2110
1393138114     1      0      10.4080
1393138114     2      0      9.5390
1393138145     1      0      13.0590
1393138145     2      0      9.3420
1393138176     1      0      14.4830
1393138176     2      0      8.6050
1393138207     1      0      10.7460
1393138207     2      0      8.3200
1393138238     1      0      14.0380
1393138238     2      0      7.5720
1393138269     1      0      5.1590
1393138269     2      0      8.6340
1393138300     1      0      12.6150
1393138300     2      0      7.2320
1393138331     1      0      9.3230
1393138331     2      0      5.6420
1393138362     1      0      12.1520
1393138362     2      0      6.3330
1393138393     1      0      8.3790
1393138393     2      0      5.0640
1393138424     1      0      8.8780
1393138424     2      0      4.4260
1393138455     1      0      11.9210
1393138455     2      0      4.3530
1393138486     1      0      12.3830
1393138486     2      0      3.0920
1393138517     1      0      9.3230
1393138517     2      0      3.4510
1393138548     1      0      9.3230
1393138548     2      0      2.8440
1393138579     1      0      10.9770
1393138579     2      0      2.7920
1393138610     1      0      9.8210
1393138610     2      0      2.9880
1393138641     1      0      10.7460
1393138641     2      0      3.2730
1393138672     1      0      8.4150
1393138672     2      0      2.8100
1393138703     1      0      10.2830
1393138703     2      0      2.9460
1393138734     1      0      5.6210
1393138734     2      0      2.8340
1393138765     1      0      10.2830
1393138765     2      0      1.1970
1393138796     1      0      5.6210
1393138796     2      0      2.6510
1393138827     1      0      10.2830
1393138827     2      0      3.1190
1393138858     1      0      10.2830
1393138858     2      0      3.0140
1393138889     1      0      9.1090
1393138889     2      0      2.8730
1393138920     1      0      6.5470
1393138920     2      0      3.1870
1393138951     1      0      8.4150
1393138951     2      0      3.1660
1393138982     1      0      9.3580
1393138982     2      0      2.4830
1393139013     1      0      10.3720
1393139013     2      0      1.8060
1393139044     1      0      5.8170
1393139044     2      0      2.8990
1393139075     1      0      9.3230
1393139075     2      0      3.1810
1393139106     1      0      7.4190
1393139106     2      0      2.8340
1393139137     1      0      6.6710
1393139137     2      0      2.6920
1393139168     1      0      7.4190
1393139168     2      0      2.1200
1393139199     1      0      6.5470
1393139199     2      0      2.8910
1393139230     1      0      5.6390
1393139230     2      0      1.5100
1393139261     1      0      1.9200
1393139261     2      0      1.7540
1393139292     1      0      10.9770
1393139292     2      0      1.7120
1393139323     1      0      3.7530
1393139323     2      0      1.1700
1393139354     1      0      7.0090
1393139354     2      0      3.5080
1393139385     1      0      -0.0190
1393139385     2      0      1.1890
1393139416     1      0      5.6210
1393139416     2      0      0.4090
1393139447     1      0      1.8840
1393139447     2      0      1.2020
1393139478     1      0      6.4400
1393139478     2      0      3.5950
1393139509     1      0      1.8840
1393139509     2      0      1.2150
1393139540     1      0      9.3580
1393139540     2      0      1.4710
1393139571     1      0      4.7490
1393139571     2      0      1.1760
1393139602     1      0      6.2080
1393139602     2      0      1.2490
1393139633     1      0      5.5860
1393139633     2      0      2.0490
1393139664     1      0      6.0840
1393139664     2      0      2.9040
1393139695     1      0      3.7170
1393139695     2      0      1.1890
1393139726     1      0      -0.4810
1393139726     2      0      1.5030
1393139757     1      0      -1.4070
1393139757     2      0      2.2220
1393139788     1      0      7.0090
1393139788     2      0      1.8790
1393139819     1      0      3.6990
1393139819     2      0      0.9870
1393139850     1      0      4.2150
1393139850     2      0      0.7050
1393139881     1      0      5.5860
1393139881     2      0      1.7720
1393139912     1      0      5.5860
1393139912     2      0      1.2910
1393139943     1      0      5.5500
1393139943     2      0      1.1890
1393139974     1      0      7.9520
1393139974     2      0      0.7470
1393140005     1      0      5.1590
1393140005     2      0      1.2620
1393140036     1      0      8.4150
1393140036     2      0      1.3350
1393140067     1      0      4.6780
1393140067     2      0      1.2310
1393140098     1      0      1.8840
1393140098     2      0      0.9530
1393140129     1      0      1.8840
1393140129     2      0      -0.2070
1393140160     1      0      3.1120
1393140160     2      0      0.8850
1393140191     1      0      5.5860
1393140191     2      0      1.2620
1393140222     1      0      7.9520
1393140222     2      0      0.6400
1393140253     1      0      5.1590
1393140253     2      0      0.4590
1393140284     1      0      7.4900
1393140284     2      0      0.6270
1393140315     1      0      5.6210
1393140315     2      0      -0.4130
1393140346     1      0      8.3620
1393140346     2      0      0.2370
1393140377     1      0      5.5500
1393140377     2      0      0.8800
1393140408     1      0      5.6210
1393140408     2      0      -0.4470
1393140439     1      0      7.4900
1393140439     2      0      1.3740
1393140470     1      0      7.4900
1393140470     2      0      -0.6560
1393140501     1      0      0.4610
1393140501     2      0      0.9690
1393140532     1      0      7.4900
1393140532     2      0      -0.7870
1393140563     1      0      5.1590
1393140563     2      0      0.3700
1393140594     1      0      7.4900
1393140594     2      0      1.6250
1393140625     1      0      5.5860
1393140625     2      0      1.0340
1393140656     1      0      5.4970
1393140656     2      0      2.1010
1393140687     1      0      5.1590
1393140687     2      0      0.8930
1393140718     1      0      7.4540
1393140718     2      0      1.3610
1393140749     1      0      5.5860
1393140749     2      0      1.2280
1393140780     1      0      5.5860
1393140780     2      0      1.2310
1393140811     1      0      7.3650
1393140811     2      0      1.5650
1393140842     1      0      5.6210
1393140842     2      0      -0.5490
1393140873     1      0      4.2150
1393140873     2      0      0.9590
1393140904     1      0      4.2150
1393140904     2      0      0.8040
1393140935     1      0      5.6210
1393140935     2      0      -0.2800
1393140966     1      0      5.6210
1393140966     2      0      -0.3530
1393140997     1      0      8.3080
1393140997     2      0      0.1480
1393141028     1      0      0.0160
1393141028     2      0      0.9530
1393141059     1      0      -1.7620
1393141059     2      0      0.6270
1393141090     1      0      3.2900
1393141090     2      0      0.3700
1393141121     1      0      4.6780
1393141121     2      0      -0.5750
1393141152     1      0      3.7530
1393141152     2      0      0.9060
1393141183     1      0      7.4190
1393141183     2      0      0.3700
1393141214     1      0      1.8840
1393141214     2      0      0.2340
1393141245     1      0      5.0340
1393141245     2      0      1.6730
1393141276     1      0      4.2150
1393141276     2      0      1.0340
1393141307     1      0      5.0340
1393141307     2      0      1.5230
1393141338     1      0      5.7280
1393141338     2      0      1.6730
1393141369     1      0      -1.7620
1393141369     2      0      0.1350
1393141400     1      0      5.6210
1393141400     2      0      1.6650
1393141431     1      0      3.7530
1393141431     2      0      0.2810
1393141462     1      0      4.6600
1393141462     2      0      1.4970
1393141493     1      0      3.9840
1393141493     2      0      -0.3190
1393141524     1      0      -1.7620
1393141524     2      0      0.5770
1393141555     1      0      5.6210
1393141555     2      0      -0.6410
1393141586     1      0      5.5860
1393141586     2      0      0.3410
1393141617     1      0      5.6210
1393141617     2      0      -0.5150
1393141648     1      0      7.3650
1393141648     2      0      0.5110
1393141679     1      0      3.7170
1393141679     2      0      0.7470
1393141710     1      0      5.5860
1393141710     2      0      0.9870
1393141741     1      0      7.4540
1393141741     2      0      0.0330
1393141772     1      0      5.6210
1393141772     2      0      -0.4790
1393141803     1      0      7.4190
1393141803     2      0      0.9220
1393141834     1      0      0.8880
1393141834     2      0      0.2760
1393141865     1      0      -1.6380
1393141865     2      0      1.8110
1393141896     1      0      -1.7620
1393141896     2      0      0.6610
1393141927     1      0      3.2900
1393141927     2      0      0.7810
1393141958     1      0      5.2650
1393141958     2      0      1.8610
1393141989     1      0      -5.6060
1393141989     2      0      3.0480
1393142020     1      0      0.9240
1393142020     2      0      -0.2590
1393142051     1      0      5.0340
1393142051     2      0      0.8720
1393142082     1      0      1.4220
1393142082     2      0      0.3100
1393142113     1      0      5.5860
1393142113     2      0      -0.0370
1393142144     1      0      7.9520
1393142144     2      0      0.3050
1393142175     1      0      5.6210
1393142175     2      0      -0.4210
1393142206     1      0      -1.7620
1393142206     2      0      0.6610
1393142237     1      0      -1.7620
1393142237     2      0      0.2890
1393142268     1      0      7.4900
1393142268     2      0      1.0550
1393142299     1      0      6.5290
1393142299     2      0      0.0670
1393142330     1      0      2.8990
1393142330     2      0      -0.1910
1393142361     1      0      3.7530
1393142361     2      0      -0.2510
1393142392     1      0      5.6210
1393142392     2      0      1.9440
1393142423     1      0      5.6210
1393142423     2      0      1.6570
1393142454     1      0      3.0590
1393142454     2      0      -0.3870
1393142485     1      0      4.2150
1393142485     2      0      -0.4050
1393142516     1      0      7.4190
1393142516     2      0      0.2030
1393142547     1      0      -0.0190
1393142547     2      0      -0.1520
1393142578     1      0      3.0590
1393142578     2      0      0.0960
1393142609     1      0      -1.7620
1393142609     2      0      1.3300
1393142640     1      0      -0.0190
1393142640     2      0      -0.1130
1393142671     1      0      7.3650
1393142671     2      0      0.5790
1393142702     1      0      0.0160
1393142702     2      0      0.8150
1393142733     1      0      -1.8160
1393142733     2      0      0.2710
1393142764     1      0      1.4220
1393142764     2      0      0.2890
1393142795     1      0      4.6780
1393142795     2      0      0.0750
1393142826     1      0      0.9240
1393142826     2      0      -0.1310
1393142857     1      0      4.6780
1393142857     2      0      0.0620
1393142888     1      0      7.9520
1393142888     2      0      1.1290
1393142919     1      0      2.8100
1393142919     2      0      -0.0520
1393142950     1      0      3.5220
1393142950     2      0      0.3050
1393142981     1      0      6.7780
1393142981     2      0      1.9340
1393143012     1      0      2.0800
1393143012     2      0      -0.0450
1393143043     1      0      6.3150
1393143043     2      0      1.5650
1393143074     1      0      -2.8480
1393143074     2      0      0.5660
1393143105     1      0      0.9590
1393143105     2      0      0.4830
1393143136     1      0      3.7530
1393143136     2      0      0.2710
1393143167     1      0      0.9240
1393143167     2      0      0.1010
1393143198     1      0      -3.8270
1393143198     2      0      2.0860
1393143229     1      0      4.2150
1393143229     2      0      0.0620
1393143260     1      0      4.6780
1393143260     2      0      0.1610
1393143291     1      0      -5.5880
1393143291     2      0      2.4960
1393143322     1      0      -1.7620
1393143322     2      0      0.5770
1393143353     1      0      1.7600
1393143353     2      0      0.2420
1393143384     1      0      1.8840
1393143384     2      0      0.3490
1393143415     1      0      -1.6380
1393143415     2      0      1.0210
1393143446     1      0      3.0590
1393143446     2      0      -0.0630
1393143477     1      0      6.5470
1393143477     2      0      0.7130
1393143508     1      0      3.7530
1393143508     2      0      0.0620
1393143539     1      0      7.4900
1393143539     2      0      1.1230
1393143570     1      0      6.5290
1393143570     2      0      -0.2770
1393143601     1      0      4.6780
1393143601     2      0      0.1430
1393143632     1      0      1.8490
1393143632     2      0      0.1350
1393143663     1      0      -3.8270
1393143663     2      0      2.0860
1393143694     1      0      3.7530
1393143694     2      0      0.0150
1393143725     1      0      7.4900
1393143725     2      0      0.6500
1393143756     1      0      0.0160
1393143756     2      0      0.9870
1393143787     1      0      1.8840
1393143787     2      0      0.4170
1393143818     1      0      0.9240
1393143818     2      0      0.2080
1393143849     1      0      5.0340
1393143849     2      0      1.4920
1393143880     1      0      5.8530
1393143880     2      0      1.8400
1393143911     1      0      -0.9080
1393143911     2      0      0.9190
1393143942     1      0      3.5220
1393143942     2      0      0.1820
1393143973     1      0      -7.0120
1393143973     2      0      2.8600
1393144004     1      0      5.6210
1393144004     2      0      -0.2170
1393144035     1      0      1.7600
1393144035     2      0      0.4640
1393144066     1      0      6.5290
1393144066     2      0      0.1900
1393144097     1      0      5.6210
1393144097     2      0      1.9470
1393144128     1      0      4.6780
1393144128     2      0      0.2970
1393144159     1      0      3.7530
1393144159     2      0      -0.1050
1393144190     1      0      6.9020
1393144190     2      0      0.8540
1393144221     1      0      4.2150
1393144221     2      0      -0.0730
1393144252     1      0      3.7530
1393144252     2      0      1.1500
1393144283     1      0      4.2150
1393144283     2      0      0.0560
1393144314     1      0      4.2150
1393144314     2      0      0.3650
1393144345     1      0      -7.4750
1393144345     2      0      1.9470
1393144376     1      0      1.4220
1393144376     2      0      0.4090
1393144407     1      0      7.4900
1393144407     2      0      0.9220
1393144438     1      0      5.8530
1393144438     2      0      1.9440
1393144469     1      0      -1.6380
1393144469     2      0      0.6530
1393144500     1      0      4.2150
1393144500     2      0      0.1270
1393144531     1      0      7.9520
1393144531     2      0      0.5110
1393144562     1      0      0.9590
1393144562     2      0      0.3230
1393144593     1      0      6.0480
1393144593     2      0      -0.3400
1393144624     1      0      4.2150
1393144624     2      0      0.0200
1393144655     1      0      7.4900
1393144655     2      0      0.2710
1393144686     1      0      3.6280
1393144686     2      0      0.3410
1393144717     1      0      -1.6380
1393144717     2      0      0.9190
1393144748     1      0      1.7600
1393144748     2      0      0.2420
1393144779     1      0      6.5290
1393144779     2      0      0.4230
1393144810     1      0      7.4540
1393144810     2      0      0.6840
1393144841     1      0      5.6210
1393144841     2      0      -0.5540
1393144872     1      0      4.6780
1393144872     2      0      -0.5360
1393144903     1      0      4.2150
1393144903     2      0      0.4250
1393144934     1      0      7.2580
1393144934     2      0      1.0610
1393144965     1      0      5.1590
1393144965     2      0      1.8400
1393144996     1      0      4.5710
1393144996     2      0      1.8920
1393145027     1      0      1.4220
1393145027     2      0      0.2550
1393145058     1      0      3.7530
1393145058     2      0      0.3830
1393145089     1      0      7.7210
1393145089     2      0      0.3050
1393145120     1      0      7.3120
1393145120     2      0      0.8200
1393145151     1      0      -1.6380
1393145151     2      0      0.4380
1393145182     1      0      7.4900
1393145182     2      0      0.5110
1393145213     1      0      4.2150
1393145213     2      0      0.3750
1393145244     1      0      -2.8120
1393145244     2      0      0.5250
1393145275     1      0      4.4470
